country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Ireland,IE,2022-04,GISAID,121130,1036,0.9,Yes,B.1.1.529,996,999.0,99.7
Ireland,IE,2022-04,GISAID,121130,1036,0.9,Yes,B.1.617.2,3,999.0,0.3
Ireland,IE,2022-04,GISAID,121130,1036,0.9,Yes,Other,0,999.0,0.0
Ireland,IE,2022-04,GISAID,121130,1036,0.9,Yes,UNK,0,,
Ireland,IE,2022-04,GISAID,121130,1036,0.9,Yes,XD,0,999.0,0.0
Ireland,IE,2022-05,GISAID,38814,609,1.6,Yes,B.1.1.529,604,606.0,99.7
Ireland,IE,2022-05,GISAID,38814,609,1.6,Yes,B.1.617.2,2,606.0,0.3
Ireland,IE,2022-05,GISAID,38814,609,1.6,Yes,Other,0,606.0,0.0
Ireland,IE,2022-05,GISAID,38814,609,1.6,Yes,UNK,0,,
Ireland,IE,2022-05,GISAID,38814,609,1.6,Yes,XD,0,606.0,0.0
Ireland,IE,2022-06,GISAID,35089,419,1.2,Yes,B.1.1.529,412,413.0,99.8
Ireland,IE,2022-06,GISAID,35089,419,1.2,Yes,B.1.617.2,0,413.0,0.0
Ireland,IE,2022-06,GISAID,35089,419,1.2,Yes,Other,1,413.0,0.2
Ireland,IE,2022-06,GISAID,35089,419,1.2,Yes,UNK,0,,
Ireland,IE,2022-06,GISAID,35089,419,1.2,Yes,XD,0,413.0,0.0
Ireland,IE,2022-07,GISAID,30935,312,1.0,Yes,B.1.1.529,311,312.0,99.7
Ireland,IE,2022-07,GISAID,30935,312,1.0,Yes,B.1.617.2,1,312.0,0.3
Ireland,IE,2022-07,GISAID,30935,312,1.0,Yes,Other,0,312.0,0.0
Ireland,IE,2022-07,GISAID,30935,312,1.0,Yes,UNK,0,,
Ireland,IE,2022-07,GISAID,30935,312,1.0,Yes,XD,0,312.0,0.0
Ireland,IE,2022-08,GISAID,23772,185,0.8,Yes,B.1.1.529,185,185.0,100.0
Ireland,IE,2022-08,GISAID,23772,185,0.8,Yes,B.1.617.2,0,185.0,0.0
Ireland,IE,2022-08,GISAID,23772,185,0.8,Yes,Other,0,185.0,0.0
Ireland,IE,2022-08,GISAID,23772,185,0.8,Yes,UNK,0,,
Ireland,IE,2022-08,GISAID,23772,185,0.8,Yes,XD,0,185.0,0.0
Ireland,IE,2022-09,GISAID,22243,106,0.5,Yes,B.1.1.529,105,105.0,100.0
Ireland,IE,2022-09,GISAID,22243,106,0.5,Yes,B.1.617.2,0,105.0,0.0
Ireland,IE,2022-09,GISAID,22243,106,0.5,Yes,Other,0,105.0,0.0
Ireland,IE,2022-09,GISAID,22243,106,0.5,Yes,UNK,0,,
Ireland,IE,2022-09,GISAID,22243,106,0.5,Yes,XD,0,105.0,0.0
Ireland,IE,2022-10,GISAID,31334,181,0.6,Yes,B.1.1.529,180,181.0,99.4
Ireland,IE,2022-10,GISAID,31334,181,0.6,Yes,B.1.617.2,1,181.0,0.6
Ireland,IE,2022-10,GISAID,31334,181,0.6,Yes,Other,0,181.0,0.0
Ireland,IE,2022-10,GISAID,31334,181,0.6,Yes,UNK,0,,
Ireland,IE,2022-10,GISAID,31334,181,0.6,Yes,XD,0,181.0,0.0
Ireland,IE,2022-11,GISAID,36458,1373,3.8,Yes,B.1.1.529,1370,1370.0,100.0
Ireland,IE,2022-11,GISAID,36458,1373,3.8,Yes,B.1.617.2,0,1370.0,0.0
Ireland,IE,2022-11,GISAID,36458,1373,3.8,Yes,Other,0,1370.0,0.0
Ireland,IE,2022-11,GISAID,36458,1373,3.8,Yes,UNK,0,,
Ireland,IE,2022-11,GISAID,36458,1373,3.8,Yes,XD,0,1370.0,0.0
Ireland,IE,2022-12,GISAID,52946,574,1.1,Yes,B.1.1.529,574,574.0,100.0
Ireland,IE,2022-12,GISAID,52946,574,1.1,Yes,B.1.617.2,0,574.0,0.0
Ireland,IE,2022-12,GISAID,52946,574,1.1,Yes,Other,0,574.0,0.0
Ireland,IE,2022-12,GISAID,52946,574,1.1,Yes,UNK,0,,
Ireland,IE,2022-12,GISAID,52946,574,1.1,Yes,XD,0,574.0,0.0
Ireland,IE,2022-13,GISAID,31556,45,0.1,Yes,B.1.1.529,45,45.0,100.0
Ireland,IE,2022-13,GISAID,31556,45,0.1,Yes,B.1.617.2,0,45.0,0.0
Ireland,IE,2022-13,GISAID,31556,45,0.1,Yes,Other,0,45.0,0.0
Ireland,IE,2022-13,GISAID,31556,45,0.1,Yes,UNK,0,,
Ireland,IE,2022-13,GISAID,31556,45,0.1,Yes,XD,0,45.0,0.0
Ireland,IE,2022-14,GISAID,18718,0,0.0,Yes,B.1.1.529,0,0.0,
Ireland,IE,2022-14,GISAID,18718,0,0.0,Yes,B.1.617.2,0,0.0,
Ireland,IE,2022-14,GISAID,18718,0,0.0,Yes,Other,0,0.0,
Ireland,IE,2022-14,GISAID,18718,0,0.0,Yes,UNK,0,,
Ireland,IE,2022-14,GISAID,18718,0,0.0,Yes,XD,0,0.0,
Ireland,IE,2020-10,TESSy,18,1,5.6,Yes,Other,1,1.0,100.0
Ireland,IE,2020-15,TESSy,4727,1,0.0,Yes,Other,1,1.0,100.0
Ireland,IE,2020-16,TESSy,4971,1,0.0,Yes,Other,1,1.0,100.0
Ireland,IE,2020-17,TESSy,3900,1,0.0,Yes,Other,1,1.0,100.0
Ireland,IE,2020-21,TESSy,481,1,0.2,Yes,Other,1,1.0,100.0
Ireland,IE,2020-22,TESSy,445,6,1.3,Yes,Other,6,6.0,100.0
Ireland,IE,2020-23,TESSy,166,1,0.6,Yes,Other,1,1.0,100.0
Ireland,IE,2020-24,TESSy,119,1,0.8,Yes,Other,1,1.0,100.0
Ireland,IE,2020-27,TESSy,72,2,2.8,Yes,Other,2,2.0,100.0
Ireland,IE,2020-28,TESSy,134,29,21.6,Yes,Other,29,29.0,100.0
Ireland,IE,2020-29,TESSy,134,5,3.7,Yes,Other,5,5.0,100.0
Ireland,IE,2020-30,TESSy,122,12,9.8,Yes,Other,12,12.0,100.0
Ireland,IE,2020-31,TESSy,319,30,9.4,Yes,Other,30,30.0,100.0
Ireland,IE,2020-32,TESSy,552,43,7.8,Yes,Other,43,43.0,100.0
Ireland,IE,2020-33,TESSy,542,47,8.7,Yes,Other,47,47.0,100.0
Ireland,IE,2020-34,TESSy,804,33,4.1,Yes,Other,33,33.0,100.0
Ireland,IE,2020-35,TESSy,703,2,0.3,Yes,Other,2,2.0,100.0
Ireland,IE,2020-36,TESSy,959,24,2.5,Yes,Other,24,24.0,100.0
Ireland,IE,2020-37,TESSy,1407,93,6.6,Yes,B.1.1.7,1,93.0,1.1
Ireland,IE,2020-37,TESSy,1407,93,6.6,Yes,Other,92,93.0,98.9
Ireland,IE,2020-38,TESSy,1926,48,2.5,Yes,Other,48,48.0,100.0
Ireland,IE,2020-39,TESSy,2258,2,0.1,Yes,Other,2,2.0,100.0
Ireland,IE,2020-40,TESSy,3163,15,0.5,Yes,Other,15,15.0,100.0
Ireland,IE,2020-41,TESSy,4756,62,1.3,Yes,Other,62,62.0,100.0
Ireland,IE,2020-42,TESSy,7588,43,0.6,Yes,B.1.1.7,1,43.0,2.3
Ireland,IE,2020-42,TESSy,7588,43,0.6,Yes,Other,42,43.0,97.7
Ireland,IE,2020-43,TESSy,7000,54,0.8,Yes,B.1.1.7,1,54.0,1.9
Ireland,IE,2020-43,TESSy,7000,54,0.8,Yes,Other,53,54.0,98.1
Ireland,IE,2020-44,TESSy,4652,13,0.3,Yes,Other,13,13.0,100.0
Ireland,IE,2020-45,TESSy,2939,37,1.3,Yes,Other,37,37.0,100.0
Ireland,IE,2020-46,TESSy,2769,33,1.2,Yes,B.1.1.7,3,33.0,9.1
Ireland,IE,2020-46,TESSy,2769,33,1.2,Yes,Other,30,33.0,90.9
Ireland,IE,2020-47,TESSy,2379,2,0.1,Yes,Other,2,2.0,100.0
Ireland,IE,2020-48,TESSy,1849,77,4.2,Yes,Other,77,77.0,100.0
Ireland,IE,2020-49,TESSy,1965,9,0.5,Yes,Other,9,9.0,100.0
Ireland,IE,2020-50,TESSy,1984,6,0.3,Yes,B.1.1.7,1,6.0,16.7
Ireland,IE,2020-50,TESSy,1984,6,0.3,Yes,Other,5,6.0,83.3
Ireland,IE,2020-51,TESSy,3830,71,1.9,Yes,B.1.1.7,11,71.0,15.5
Ireland,IE,2020-51,TESSy,3830,71,1.9,Yes,Other,60,71.0,84.5
Ireland,IE,2020-52,TESSy,6632,62,0.9,Yes,B.1.1.7,18,62.0,29.0
Ireland,IE,2020-52,TESSy,6632,62,0.9,Yes,B.1.351,3,62.0,4.8
Ireland,IE,2020-52,TESSy,6632,62,0.9,Yes,Other,41,62.0,66.1
Ireland,IE,2020-53,TESSy,21057,105,0.5,Yes,B.1.1.7,36,105.0,34.3
Ireland,IE,2020-53,TESSy,21057,105,0.5,Yes,B.1.351,4,105.0,3.8
Ireland,IE,2020-53,TESSy,21057,105,0.5,Yes,Other,65,105.0,61.9
Ireland,IE,2021-01,TESSy,44394,216,0.5,Yes,B.1.1.7,94,216.0,43.5
Ireland,IE,2021-01,TESSy,44394,216,0.5,Yes,B.1.351,1,216.0,0.5
Ireland,IE,2021-01,TESSy,44394,216,0.5,Yes,Other,121,216.0,56.0
Ireland,IE,2021-02,TESSy,22332,296,1.3,Yes,B.1.1.7,142,296.0,48.0
Ireland,IE,2021-02,TESSy,22332,296,1.3,Yes,B.1.351,2,296.0,0.7
Ireland,IE,2021-02,TESSy,22332,296,1.3,Yes,Other,152,296.0,51.4
Ireland,IE,2021-03,TESSy,14059,278,2.0,Yes,B.1.1.7,198,278.0,71.2
Ireland,IE,2021-03,TESSy,14059,278,2.0,Yes,B.1.1.7+E484K,1,278.0,0.4
Ireland,IE,2021-03,TESSy,14059,278,2.0,Yes,B.1.351,1,278.0,0.4
Ireland,IE,2021-03,TESSy,14059,278,2.0,Yes,Other,78,278.0,28.1
Ireland,IE,2021-04,TESSy,8609,317,3.7,Yes,B.1.1.7,232,317.0,73.2
Ireland,IE,2021-04,TESSy,8609,317,3.7,Yes,Other,85,317.0,26.8
Ireland,IE,2021-05,TESSy,6906,832,12.0,Yes,B.1.1.7,705,832.0,84.7
Ireland,IE,2021-05,TESSy,6906,832,12.0,Yes,B.1.351,1,832.0,0.1
Ireland,IE,2021-05,TESSy,6906,832,12.0,Yes,B.1.525,1,832.0,0.1
Ireland,IE,2021-05,TESSy,6906,832,12.0,Yes,Other,123,832.0,14.8
Ireland,IE,2021-05,TESSy,6906,832,12.0,Yes,P.1,2,832.0,0.2
Ireland,IE,2021-06,TESSy,6014,776,12.9,Yes,B.1.1.7,673,776.0,86.7
Ireland,IE,2021-06,TESSy,6014,776,12.9,Yes,B.1.351,3,776.0,0.4
Ireland,IE,2021-06,TESSy,6014,776,12.9,Yes,B.1.525,6,776.0,0.8
Ireland,IE,2021-06,TESSy,6014,776,12.9,Yes,Other,92,776.0,11.9
Ireland,IE,2021-06,TESSy,6014,776,12.9,Yes,P.1,2,776.0,0.3
Ireland,IE,2021-07,TESSy,5388,579,10.7,Yes,B.1.1.7,514,579.0,88.8
Ireland,IE,2021-07,TESSy,5388,579,10.7,Yes,B.1.351,7,579.0,1.2
Ireland,IE,2021-07,TESSy,5388,579,10.7,Yes,B.1.525,1,579.0,0.2
Ireland,IE,2021-07,TESSy,5388,579,10.7,Yes,Other,54,579.0,9.3
Ireland,IE,2021-07,TESSy,5388,579,10.7,Yes,P.1,3,579.0,0.5
Ireland,IE,2021-08,TESSy,4547,998,21.9,Yes,B.1.1.7,934,998.0,93.6
Ireland,IE,2021-08,TESSy,4547,998,21.9,Yes,B.1.1.7+E484K,1,998.0,0.1
Ireland,IE,2021-08,TESSy,4547,998,21.9,Yes,B.1.351,8,998.0,0.8
Ireland,IE,2021-08,TESSy,4547,998,21.9,Yes,B.1.525,3,998.0,0.3
Ireland,IE,2021-08,TESSy,4547,998,21.9,Yes,Other,52,998.0,5.2
Ireland,IE,2021-09,TESSy,3377,677,20.0,Yes,B.1.1.7,648,677.0,95.7
Ireland,IE,2021-09,TESSy,3377,677,20.0,Yes,B.1.351,1,677.0,0.1
Ireland,IE,2021-09,TESSy,3377,677,20.0,Yes,B.1.525,4,677.0,0.6
Ireland,IE,2021-09,TESSy,3377,677,20.0,Yes,Other,20,677.0,3.0
Ireland,IE,2021-09,TESSy,3377,677,20.0,Yes,P.1,4,677.0,0.6
Ireland,IE,2021-10,TESSy,3671,818,22.3,Yes,B.1.1.7,779,818.0,95.2
Ireland,IE,2021-10,TESSy,3671,818,22.3,Yes,B.1.351,8,818.0,1.0
Ireland,IE,2021-10,TESSy,3671,818,22.3,Yes,B.1.525,1,818.0,0.1
Ireland,IE,2021-10,TESSy,3671,818,22.3,Yes,Other,29,818.0,3.5
Ireland,IE,2021-10,TESSy,3671,818,22.3,Yes,P.1,1,818.0,0.1
Ireland,IE,2021-11,TESSy,3782,937,24.8,Yes,B.1.1.7,862,937.0,92.0
Ireland,IE,2021-11,TESSy,3782,937,24.8,Yes,B.1.351,20,937.0,2.1
Ireland,IE,2021-11,TESSy,3782,937,24.8,Yes,Other,46,937.0,4.9
Ireland,IE,2021-11,TESSy,3782,937,24.8,Yes,P.1,9,937.0,1.0
Ireland,IE,2021-12,TESSy,3996,852,21.3,Yes,B.1.1.7,802,852.0,94.1
Ireland,IE,2021-12,TESSy,3996,852,21.3,Yes,B.1.351,3,852.0,0.4
Ireland,IE,2021-12,TESSy,3996,852,21.3,Yes,B.1.427/B.1.429,2,852.0,0.2
Ireland,IE,2021-12,TESSy,3996,852,21.3,Yes,B.1.617.1,1,852.0,0.1
Ireland,IE,2021-12,TESSy,3996,852,21.3,Yes,Other,40,852.0,4.7
Ireland,IE,2021-12,TESSy,3996,852,21.3,Yes,P.1,4,852.0,0.5
Ireland,IE,2021-13,TESSy,3390,530,15.6,Yes,B.1.1.7,490,530.0,92.5
Ireland,IE,2021-13,TESSy,3390,530,15.6,Yes,B.1.351,5,530.0,0.9
Ireland,IE,2021-13,TESSy,3390,530,15.6,Yes,B.1.427/B.1.429,1,530.0,0.2
Ireland,IE,2021-13,TESSy,3390,530,15.6,Yes,B.1.525,2,530.0,0.4
Ireland,IE,2021-13,TESSy,3390,530,15.6,Yes,B.1.617.2,6,530.0,1.1
Ireland,IE,2021-13,TESSy,3390,530,15.6,Yes,Other,26,530.0,4.9
Ireland,IE,2021-14,TESSy,2872,669,23.3,Yes,B.1.1.7,594,669.0,88.8
Ireland,IE,2021-14,TESSy,2872,669,23.3,Yes,B.1.351,4,669.0,0.6
Ireland,IE,2021-14,TESSy,2872,669,23.3,Yes,B.1.525,1,669.0,0.1
Ireland,IE,2021-14,TESSy,2872,669,23.3,Yes,B.1.617.1,3,669.0,0.4
Ireland,IE,2021-14,TESSy,2872,669,23.3,Yes,B.1.617.2,7,669.0,1.0
Ireland,IE,2021-14,TESSy,2872,669,23.3,Yes,B.1.620,1,669.0,0.1
Ireland,IE,2021-14,TESSy,2872,669,23.3,Yes,Other,57,669.0,8.5
Ireland,IE,2021-14,TESSy,2872,669,23.3,Yes,P.1,2,669.0,0.3
Ireland,IE,2021-15,TESSy,2594,750,28.9,Yes,B.1.1.7,695,750.0,92.7
Ireland,IE,2021-15,TESSy,2594,750,28.9,Yes,B.1.351,1,750.0,0.1
Ireland,IE,2021-15,TESSy,2594,750,28.9,Yes,B.1.525,6,750.0,0.8
Ireland,IE,2021-15,TESSy,2594,750,28.9,Yes,B.1.617.1,5,750.0,0.7
Ireland,IE,2021-15,TESSy,2594,750,28.9,Yes,B.1.617.2,6,750.0,0.8
Ireland,IE,2021-15,TESSy,2594,750,28.9,Yes,Other,36,750.0,4.8
Ireland,IE,2021-15,TESSy,2594,750,28.9,Yes,P.1,1,750.0,0.1
Ireland,IE,2021-16,TESSy,3152,866,27.5,Yes,B.1.1.7,790,866.0,91.2
Ireland,IE,2021-16,TESSy,3152,866,27.5,Yes,B.1.427/B.1.429,3,866.0,0.3
Ireland,IE,2021-16,TESSy,3152,866,27.5,Yes,B.1.525,8,866.0,0.9
Ireland,IE,2021-16,TESSy,3152,866,27.5,Yes,B.1.617.1,1,866.0,0.1
Ireland,IE,2021-16,TESSy,3152,866,27.5,Yes,B.1.617.2,24,866.0,2.8
Ireland,IE,2021-16,TESSy,3152,866,27.5,Yes,Other,40,866.0,4.6
Ireland,IE,2021-17,TESSy,3224,1032,32.0,Yes,B.1.1.7,892,1032.0,86.4
Ireland,IE,2021-17,TESSy,3224,1032,32.0,Yes,B.1.427/B.1.429,1,1032.0,0.1
Ireland,IE,2021-17,TESSy,3224,1032,32.0,Yes,B.1.525,12,1032.0,1.2
Ireland,IE,2021-17,TESSy,3224,1032,32.0,Yes,B.1.617.1,50,1032.0,4.8
Ireland,IE,2021-17,TESSy,3224,1032,32.0,Yes,B.1.617.2,38,1032.0,3.7
Ireland,IE,2021-17,TESSy,3224,1032,32.0,Yes,Other,39,1032.0,3.8
Ireland,IE,2021-18,TESSy,2912,1017,34.9,Yes,B.1.1.7,914,1017.0,89.9
Ireland,IE,2021-18,TESSy,2912,1017,34.9,Yes,B.1.525,11,1017.0,1.1
Ireland,IE,2021-18,TESSy,2912,1017,34.9,Yes,B.1.617.1,14,1017.0,1.4
Ireland,IE,2021-18,TESSy,2912,1017,34.9,Yes,B.1.617.2,35,1017.0,3.4
Ireland,IE,2021-18,TESSy,2912,1017,34.9,Yes,Other,43,1017.0,4.2
Ireland,IE,2021-19,TESSy,3006,852,28.3,Yes,B.1.1.7,790,852.0,92.7
Ireland,IE,2021-19,TESSy,3006,852,28.3,Yes,B.1.525,4,852.0,0.5
Ireland,IE,2021-19,TESSy,3006,852,28.3,Yes,B.1.617.1,12,852.0,1.4
Ireland,IE,2021-19,TESSy,3006,852,28.3,Yes,B.1.617.2,26,852.0,3.1
Ireland,IE,2021-19,TESSy,3006,852,28.3,Yes,Other,20,852.0,2.3
Ireland,IE,2021-20,TESSy,2848,1286,45.2,Yes,B.1.1.7,1182,1286.0,91.9
Ireland,IE,2021-20,TESSy,2848,1286,45.2,Yes,B.1.525,8,1286.0,0.6
Ireland,IE,2021-20,TESSy,2848,1286,45.2,Yes,B.1.617.1,55,1286.0,4.3
Ireland,IE,2021-20,TESSy,2848,1286,45.2,Yes,B.1.617.2,26,1286.0,2.0
Ireland,IE,2021-20,TESSy,2848,1286,45.2,Yes,Other,15,1286.0,1.2
Ireland,IE,2021-21,TESSy,2806,1054,37.6,Yes,B.1.1.7,957,1054.0,90.8
Ireland,IE,2021-21,TESSy,2806,1054,37.6,Yes,B.1.525,5,1054.0,0.5
Ireland,IE,2021-21,TESSy,2806,1054,37.6,Yes,B.1.617.1,27,1054.0,2.6
Ireland,IE,2021-21,TESSy,2806,1054,37.6,Yes,B.1.617.2,45,1054.0,4.3
Ireland,IE,2021-21,TESSy,2806,1054,37.6,Yes,Other,19,1054.0,1.8
Ireland,IE,2021-21,TESSy,2806,1054,37.6,Yes,P.1,1,1054.0,0.1
Ireland,IE,2021-22,TESSy,2751,561,20.4,Yes,B.1.1.7,471,561.0,84.0
Ireland,IE,2021-22,TESSy,2751,561,20.4,Yes,B.1.617.1,7,561.0,1.2
Ireland,IE,2021-22,TESSy,2751,561,20.4,Yes,B.1.617.2,53,561.0,9.4
Ireland,IE,2021-22,TESSy,2751,561,20.4,Yes,Other,30,561.0,5.3
Ireland,IE,2021-23,TESSy,2075,718,34.6,Yes,B.1.1.7,611,718.0,85.1
Ireland,IE,2021-23,TESSy,2075,718,34.6,Yes,B.1.617.1,9,718.0,1.3
Ireland,IE,2021-23,TESSy,2075,718,34.6,Yes,B.1.617.2,81,718.0,11.3
Ireland,IE,2021-23,TESSy,2075,718,34.6,Yes,B.1.621,2,718.0,0.3
Ireland,IE,2021-23,TESSy,2075,718,34.6,Yes,Other,15,718.0,2.1
Ireland,IE,2021-24,TESSy,2033,832,40.9,Yes,B.1.1.7,499,832.0,60.0
Ireland,IE,2021-24,TESSy,2033,832,40.9,Yes,B.1.617.1,16,832.0,1.9
Ireland,IE,2021-24,TESSy,2033,832,40.9,Yes,B.1.617.2,305,832.0,36.7
Ireland,IE,2021-24,TESSy,2033,832,40.9,Yes,Other,12,832.0,1.4
Ireland,IE,2021-25,TESSy,2300,763,33.2,Yes,B.1.1.7,296,763.0,38.8
Ireland,IE,2021-25,TESSy,2300,763,33.2,Yes,B.1.351,2,763.0,0.3
Ireland,IE,2021-25,TESSy,2300,763,33.2,Yes,B.1.617.1,5,763.0,0.7
Ireland,IE,2021-25,TESSy,2300,763,33.2,Yes,B.1.617.2,439,763.0,57.5
Ireland,IE,2021-25,TESSy,2300,763,33.2,Yes,Other,20,763.0,2.6
Ireland,IE,2021-25,TESSy,2300,763,33.2,Yes,P.1,1,763.0,0.1
Ireland,IE,2021-26,TESSy,3054,532,17.4,Yes,B.1.1.7,43,532.0,8.1
Ireland,IE,2021-26,TESSy,3054,532,17.4,Yes,B.1.351,1,532.0,0.2
Ireland,IE,2021-26,TESSy,3054,532,17.4,Yes,B.1.617.1,5,532.0,0.9
Ireland,IE,2021-26,TESSy,3054,532,17.4,Yes,B.1.617.2,477,532.0,89.7
Ireland,IE,2021-26,TESSy,3054,532,17.4,Yes,Other,6,532.0,1.1
Ireland,IE,2021-27,TESSy,3663,1278,34.9,Yes,B.1.1.7,116,1278.0,9.1
Ireland,IE,2021-27,TESSy,3663,1278,34.9,Yes,B.1.617.2,1151,1278.0,90.1
Ireland,IE,2021-27,TESSy,3663,1278,34.9,Yes,B.1.621,2,1278.0,0.2
Ireland,IE,2021-27,TESSy,3663,1278,34.9,Yes,C.37,3,1278.0,0.2
Ireland,IE,2021-27,TESSy,3663,1278,34.9,Yes,Other,6,1278.0,0.5
Ireland,IE,2021-28,TESSy,6808,1300,19.1,Yes,B.1.1.7,61,1300.0,4.7
Ireland,IE,2021-28,TESSy,6808,1300,19.1,Yes,B.1.351,2,1300.0,0.2
Ireland,IE,2021-28,TESSy,6808,1300,19.1,Yes,B.1.617.2,1230,1300.0,94.6
Ireland,IE,2021-28,TESSy,6808,1300,19.1,Yes,Other,7,1300.0,0.5
Ireland,IE,2021-29,TESSy,8610,1511,17.5,Yes,B.1.1.7,38,1511.0,2.5
Ireland,IE,2021-29,TESSy,8610,1511,17.5,Yes,B.1.617.2,1469,1511.0,97.2
Ireland,IE,2021-29,TESSy,8610,1511,17.5,Yes,C.37,1,1511.0,0.1
Ireland,IE,2021-29,TESSy,8610,1511,17.5,Yes,Other,3,1511.0,0.2
Ireland,IE,2021-30,TESSy,9079,1644,18.1,Yes,B.1.1.7,23,1644.0,1.4
Ireland,IE,2021-30,TESSy,9079,1644,18.1,Yes,B.1.617.2,1617,1644.0,98.4
Ireland,IE,2021-30,TESSy,9079,1644,18.1,Yes,Other,3,1644.0,0.2
Ireland,IE,2021-30,TESSy,9079,1644,18.1,Yes,P.1,1,1644.0,0.1
Ireland,IE,2021-31,TESSy,10235,1485,14.5,Yes,B.1.1.7,5,1485.0,0.3
Ireland,IE,2021-31,TESSy,10235,1485,14.5,Yes,B.1.617.2,1480,1485.0,99.7
Ireland,IE,2021-32,TESSy,11269,1242,11.0,Yes,B.1.1.7,6,1242.0,0.5
Ireland,IE,2021-32,TESSy,11269,1242,11.0,Yes,B.1.617.2,1234,1242.0,99.4
Ireland,IE,2021-32,TESSy,11269,1242,11.0,Yes,Other,1,1242.0,0.1
Ireland,IE,2021-32,TESSy,11269,1242,11.0,Yes,P.1,1,1242.0,0.1
Ireland,IE,2021-33,TESSy,12717,1644,12.9,Yes,B.1.1.7,2,1644.0,0.1
Ireland,IE,2021-33,TESSy,12717,1644,12.9,Yes,B.1.617.2,1641,1644.0,99.8
Ireland,IE,2021-33,TESSy,12717,1644,12.9,Yes,Other,1,1644.0,0.1
Ireland,IE,2021-34,TESSy,11036,883,8.0,Yes,B.1.617.2,883,883.0,100.0
Ireland,IE,2021-35,TESSy,10409,1279,12.3,Yes,B.1.617.2,1278,1279.0,99.9
Ireland,IE,2021-35,TESSy,10409,1279,12.3,Yes,P.1,1,1279.0,0.1
Ireland,IE,2021-36,TESSy,9596,1428,14.9,Yes,B.1.617.2,1428,1428.0,100.0
Ireland,IE,2021-37,TESSy,8985,1000,11.1,Yes,B.1.617.2,1000,1000.0,100.0
Ireland,IE,2021-38,TESSy,9205,619,6.7,Yes,B.1.617.2,619,619.0,100.0
Ireland,IE,2021-39,TESSy,8796,1058,12.0,Yes,B.1.617.2,1058,1058.0,100.0
Ireland,IE,2021-40,TESSy,9995,1261,12.6,Yes,B.1.617.2,1261,1261.0,100.0
Ireland,IE,2021-41,TESSy,12201,1406,11.5,Yes,B.1.617.2,1406,1406.0,100.0
Ireland,IE,2021-42,TESSy,15013,1149,7.7,Yes,B.1.617.2,1149,1149.0,100.0
Ireland,IE,2021-43,TESSy,16739,2083,12.4,Yes,B.1.617.2,2083,2083.0,100.0
Ireland,IE,2021-44,TESSy,25863,777,3.0,Yes,B.1.617.2,777,777.0,100.0
Ireland,IE,2021-45,TESSy,28707,227,0.8,Yes,B.1.617.2,227,227.0,100.0
Ireland,IE,2021-46,TESSy,31574,195,0.6,Yes,B.1.617.2,195,195.0,100.0
Ireland,IE,2021-47,TESSy,30048,287,1.0,Yes,B.1.1.529,7,287.0,2.4
Ireland,IE,2021-47,TESSy,30048,287,1.0,Yes,B.1.617.2,280,287.0,97.6
Ireland,IE,2021-48,TESSy,32523,1519,4.7,Yes,B.1.1.529,35,1519.0,2.3
Ireland,IE,2021-48,TESSy,32523,1519,4.7,Yes,B.1.617.2,1484,1519.0,97.7
Ireland,IE,2021-49,TESSy,31183,1288,4.1,Yes,B.1.1.529,283,1288.0,22.0
Ireland,IE,2021-49,TESSy,31183,1288,4.1,Yes,B.1.1.7,2,1288.0,0.2
Ireland,IE,2021-49,TESSy,31183,1288,4.1,Yes,B.1.617.2,1000,1288.0,77.6
Ireland,IE,2021-49,TESSy,31183,1288,4.1,Yes,Other,3,1288.0,0.2
Ireland,IE,2021-50,TESSy,33116,3008,9.1,Yes,B.1.1.529,1817,3008.0,60.4
Ireland,IE,2021-50,TESSy,33116,3008,9.1,Yes,B.1.617.2,1185,3008.0,39.4
Ireland,IE,2021-50,TESSy,33116,3008,9.1,Yes,Other,6,3008.0,0.2
Ireland,IE,2021-51,TESSy,36238,482,1.3,Yes,B.1.1.529,409,482.0,84.9
Ireland,IE,2021-51,TESSy,36238,482,1.3,Yes,B.1.617.2,73,482.0,15.1
Ireland,IE,2021-52,TESSy,74884,977,1.3,Yes,B.1.1.529,904,977.0,92.5
Ireland,IE,2021-52,TESSy,74884,977,1.3,Yes,B.1.617.2,70,977.0,7.2
Ireland,IE,2021-52,TESSy,74884,977,1.3,Yes,Other,3,977.0,0.3
Ireland,IE,2022-01,TESSy,87871,2062,2.3,Yes,B.1.1.529,1990,2062.0,96.5
Ireland,IE,2022-01,TESSy,87871,2062,2.3,Yes,B.1.617.2,71,2062.0,3.4
Ireland,IE,2022-01,TESSy,87871,2062,2.3,Yes,Other,1,2062.0,0.0
Ireland,IE,2022-02,TESSy,89244,2309,2.6,Yes,B.1.1.529,2271,2309.0,98.4
Ireland,IE,2022-02,TESSy,89244,2309,2.6,Yes,B.1.617.2,38,2309.0,1.6
Ireland,IE,2022-03,TESSy,101360,3265,3.2,Yes,B.1.1.529,3242,3265.0,99.3
Ireland,IE,2022-03,TESSy,101360,3265,3.2,Yes,B.1.617.2,21,3265.0,0.6
Ireland,IE,2022-03,TESSy,101360,3265,3.2,Yes,Other,2,3265.0,0.1
Ireland,IE,2022-04,TESSy,121130,1057,0.9,Yes,B.1.1.529,1054,1057.0,99.7
